"game_type","week","away_team","home_team","away_wins","home_wins","ties","result","games_played","away_percentage","home_percentage"
"REG",9,"CHI","NO",472,762,0,3.9740680713128,1234,0.382495948136143,0.617504051863857
"REG",9,"DAL","PHI",553,681,0,1.56077795786062,1234,0.448136142625608,0.551863857374392
"REG",9,"IND","CAR",732,502,0,-4.10940032414911,1234,0.593192868719611,0.406807131280389
"REG",9,"LA","GB",564,670,0,1.3354943273906,1234,0.457050243111831,0.542949756888169
"REG",9,"LAC","NYJ",868,366,0,-6.90356564019449,1234,0.703403565640194,0.296596434359805
"REG",9,"MIA","KC",513,721,0,3.04538087520259,1234,0.415721231766613,0.584278768233387
"REG",9,"MIN","ATL",815,419,0,-6.1353322528363,1234,0.660453808752026,0.339546191247974
"REG",9,"NYG","LV",531,703,0,2.63614262560778,1234,0.43030794165316,0.56969205834684
"REG",9,"SEA","BAL",404,830,0,5.59481361426256,1234,0.327390599675851,0.672609400324149
"REG",9,"TB","HOU",947,287,0,-9.84116693679092,1234,0.76742301458671,0.23257698541329
"REG",9,"TEN","PIT",614,620,0,-0.241491085899514,1234,0.497568881685575,0.502431118314425
"REG",9,"WAS","NE",587,647,0,0.884927066450567,1234,0.475688816855754,0.524311183144246
"REG",10,"ATL","ARI",426,808,0,5.15964343598055,1234,0.345218800648298,0.654781199351702
"REG",10,"CAR","CHI",511,723,0,2.93598055105348,1234,0.414100486223663,0.585899513776337
"REG",10,"CLE","BAL",513,721,0,3.00891410048622,1234,0.415721231766613,0.584278768233387
"REG",10,"DEN","BUF",436,798,0,5.06158833063209,1234,0.353322528363047,0.646677471636953
"REG",10,"DET","LAC",427,807,0,5.58346839546191,1234,0.346029173419773,0.653970826580227
"REG",10,"GB","PIT",650,584,0,-1.23014586709887,1234,0.526742301458671,0.473257698541329
"REG",10,"HOU","CIN",379,855,0,6.88492706645057,1234,0.307131280388979,0.692868719611021
"REG",10,"IND","NE",653,581,0,-1.18314424635332,1234,0.529173419773096,0.470826580226904
"REG",10,"NO","MIN",512,722,0,2.45137763371151,1234,0.414910858995138,0.585089141004862
"REG",10,"NYG","DAL",464,770,0,4.24149108589951,1234,0.376012965964344,0.623987034035656
"REG",10,"NYJ","LV",421,813,0,5.4837925445705,1234,0.341166936790924,0.658833063209076
"REG",10,"SF","JAX",795,439,0,-5.14019448946515,1234,0.644246353322528,0.355753646677472
"REG",10,"TEN","TB",460,774,0,4.29740680713128,1234,0.372771474878444,0.627228525121556
"REG",10,"WAS","SEA",673,561,0,-1.74878444084279,1234,0.545380875202593,0.454619124797407
"REG",11,"ARI","HOU",719,515,0,-3.17828200972447,1234,0.582658022690438,0.417341977309562
"REG",11,"CHI","DET",666,568,0,-1.354943273906,1234,0.539708265802269,0.460291734197731
"REG",11,"CIN","BAL",551,683,0,2.14586709886548,1234,0.446515397082658,0.553484602917342
"REG",11,"DAL","CAR",741,493,0,-3.58670988654781,1234,0.600486223662885,0.399513776337115
"REG",11,"LAC","GB",591,643,0,1.12317666126418,1234,0.478930307941653,0.521069692058347
"REG",11,"LV","MIA",469,765,0,4.41896272285251,1234,0.380064829821718,0.619935170178282
"REG",11,"MIN","DEN",637,597,0,-0.707455429497569,1234,0.516207455429498,0.483792544570502
"REG",11,"NYG","WAS",501,733,0,3.20745542949757,1234,0.405996758508914,0.594003241491086
"REG",11,"NYJ","BUF",251,983,0,11.7909238249595,1234,0.203403565640194,0.796596434359806
"REG",11,"PHI","KC",500,734,0,3.25931928687196,1234,0.405186385737439,0.594813614262561
"REG",11,"PIT","CLE",567,667,0,1.1709886547812,1234,0.459481361426256,0.540518638573744
"REG",11,"SEA","LA",398,836,0,5.93679092382496,1234,0.322528363047002,0.677471636952998
"REG",11,"TB","SF",730,504,0,-3.06645056726094,1234,0.591572123176661,0.408427876823339
"REG",11,"TEN","JAX",758,476,0,-4.00243111831442,1234,0.614262560777958,0.385737439222042
"REG",12,"BAL","LAC",623,611,0,-0.628849270664506,1234,0.504862236628849,0.495137763371151
"REG",12,"BUF","PHI",743,491,0,-3.72042139384117,1234,0.602106969205835,0.397893030794165
"REG",12,"CAR","TEN",431,803,0,6.20745542949757,1234,0.349270664505673,0.650729335494327
"REG",12,"CHI","MIN",465,769,0,4.87115072933549,1234,0.376823338735818,0.623176661264181
"REG",12,"CLE","DEN",571,663,0,1.42463533225284,1234,0.462722852512156,0.537277147487844
"REG",12,"GB","DET",833,401,0,-5.8063209076175,1234,0.675040518638574,0.324959481361426
"REG",12,"JAX","HOU",636,598,0,-0.0753646677471637,1234,0.515397082658023,0.484602917341977
"REG",12,"KC","LV",744,490,0,-3.86952998379254,1234,0.60291734197731,0.39708265802269
"REG",12,"LA","ARI",702,532,0,-2.23824959481361,1234,0.568881685575365,0.431118314424635
"REG",12,"MIA","NYJ",797,437,0,-5.56726094003241,1234,0.645867098865478,0.354132901134522
"REG",12,"NE","NYG",702,532,0,-2.80875202593193,1234,0.568881685575365,0.431118314424635
"REG",12,"NO","ATL",805,429,0,-4.87034035656402,1234,0.652350081037277,0.347649918962723
"REG",12,"PIT","CIN",487,747,0,2.8290113452188,1234,0.394651539708266,0.605348460291734
"REG",12,"SF","SEA",681,553,0,-2.83630470016207,1234,0.551863857374392,0.448136142625608
"REG",12,"TB","IND",687,547,0,-1.63371150729336,1234,0.556726094003241,0.443273905996759
"REG",12,"WAS","DAL",565,669,0,1.50810372771475,1234,0.457860615883306,0.542139384116694
"REG",13,"ARI","PIT",557,677,0,1.62074554294976,1234,0.451377633711507,0.548622366288493
"REG",13,"ATL","NYJ",586,648,0,0.83063209076175,1234,0.474878444084279,0.525121555915721
"REG",13,"CAR","TB",319,915,0,9.27714748784441,1234,0.258508914100486,0.741491085899514
"REG",13,"CIN","JAX",798,436,0,-4.85980551053485,1234,0.646677471636953,0.353322528363047
"REG",13,"CLE","LA",521,713,0,3.21393841166937,1234,0.422204213938412,0.577795786061588
"REG",13,"DEN","HOU",750,484,0,-4.28282009724473,1234,0.607779578606159,0.392220421393841
"REG",13,"DET","NO",464,770,0,4.55915721231767,1234,0.376012965964344,0.623987034035656
"REG",13,"IND","TEN",619,615,0,0.0972447325769854,1234,0.50162074554295,0.49837925445705
"REG",13,"KC","GB",682,552,0,-1.45786061588331,1234,0.552674230145867,0.447325769854133
"REG",13,"LAC","NE",678,556,0,-1.76337115072934,1234,0.549432739059968,0.450567260940032
"REG",13,"MIA","WAS",642,592,0,-0.43517017828201,1234,0.520259319286872,0.479740680713128
"REG",13,"SEA","DAL",455,779,0,3.95380875202593,1234,0.36871961102107,0.63128038897893
"REG",13,"SF","PHI",599,635,0,0.937601296596434,1234,0.485413290113452,0.514586709886548
"REG",14,"BUF","KC",645,589,0,-1.13047001620746,1234,0.522690437601297,0.477309562398703
